Academic Year,TAP College Code,Federal School Code,Level,TAP Level of Study,TAP College Name,Sector Type,TAP Sector Group,TAP Recipient Headcount,TAP Recipient FTEs,TAP Recipient Dollars
2008,2040,2709,U,4 yr Undergrad,CONCORDIA COLLEGE,PRIVATE,5-INDEPENDENT,288,256.25,746087.00
2008,170,2710,U,4 yr Undergrad,COOPER UNION ADVNCMT SCI ART,PRIVATE,5-INDEPENDENT,116,109.5,297650.00
2008,5510,4762,G,Grad,CORNELL U MEDICAL COLLEGE,PRIVATE,5-INDEPENDENT,20,17.5,7787.50
2008,5033,2711,G,Grad,CORNELL UNIV LAW SCHOOL,PRIVATE,5-INDEPENDENT,10,9.5,2865.50
2008,174,2711,U,4 yr Undergrad,CORNELL UNIV STATUTORY COLLEGES,PUBLIC,3-SUNY SO,926,654.5,1736019.00
2008,174,2711,U,5 yr Undergrad,CORNELL UNIV STATUTORY COLLEGES,PUBLIC,3-SUNY SO,11,7.5,30793.00
2008,5035,2711,G,Grad,CORNELL UNIV.-JOHNSON GRAD SCHOOL,PRIVATE,5-INDEPENDENT,4,4,2200.00
2008,175,2711,U,4 yr Undergrad,CORNELL UNIVERSITY,PRIVATE,5-INDEPENDENT,1302,1006,2735789.23
2008,175,2711,U,5 yr Undergrad,CORNELL UNIVERSITY,PRIVATE,5-INDEPENDENT,8,6.5,23921.00
2008,5030,2711,G,Grad,CORNELL UNIVERSITY GRAD,PRIVATE,5-INDEPENDENT,25,19.5,7485.97
2008,5665,2711,G,Grad,CORNELL UNIVERSITY- VET MED,PUBLIC,3-SUNY SO,47,45.5,20632.00
2008,2042,2863,U,2 yr Undergrad,CORNING COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1698,1273.96,2727345.24
2008,190,6445,U,2 yr Undergrad,CROUSE IRVING HOSP SCH OF NURSING,PRIVATE,5-INDEPENDENT,93,65.67,164821.35
2008,2045,7304,U,2 yr Undergrad,CULINARY INSTITUTE OF AMERICA 2YR,PRIVATE,5-INDEPENDENT,252,204.5,522931.50
2008,2045,7304,U,4 yr Undergrad,CULINARY INSTITUTE OF AMERICA 2YR,PRIVATE,5-INDEPENDENT,1,0.5,2450.00
2008,6045,7304,U,4 yr Undergrad,CULINARY INSTITUTE OF AMERICA 4YR,PRIVATE,5-INDEPENDENT,69,66.33,156894.88
2008,5645,7273,G,Grad,CUNY  BARUCH COLL GRAD,PUBLIC,1-CUNY SR,52,40,15620.50
2008,1409,7273,U,4 yr Undergrad,CUNY BARUCH COLLEGE,PUBLIC,1-CUNY SR,5422,4661.5,13380363.77
2008,1409,7273,U,5 yr Undergrad,CUNY BARUCH COLLEGE,PUBLIC,1-CUNY SR,129,85.21,315850.00
2008,1400,2692,U,2 yr Undergrad,CUNY BRONX CC,PUBLIC,2-CUNY CC,3500,2289,5226020.90
2008,1400,2692,U,5 yr Undergrad,CUNY BRONX CC,PUBLIC,2-CUNY CC,1,1,2700.00
2008,1410,2687,U,4 yr Undergrad,CUNY BROOKLYN COLLEGE,PUBLIC,1-CUNY SR,5417,4361.33,12530082.18
2008,1410,2687,U,5 yr Undergrad,CUNY BROOKLYN COLLEGE,PUBLIC,1-CUNY SR,89,59.25,208041.00
2008,5205,2687,G,Grad,CUNY BROOKLYN COLLEGE GRAD,PUBLIC,1-CUNY SR,93,68,25894.50
2008,1411,2688,U,4 yr Undergrad,CUNY CITY COLLEGE,PUBLIC,1-CUNY SR,5438,4507.79,13364845.92
2008,1411,2688,U,5 yr Undergrad,CUNY CITY COLLEGE,PUBLIC,1-CUNY SR,143,111.5,376178.00
2008,5215,2688,G,Grad,CUNY CITY COLLEGE GRAD,PUBLIC,1-CUNY SR,51,37.5,17483.00
2008,1417,2698,U,2 yr Undergrad,CUNY COL STATEN ISLAND,PUBLIC,1-CUNY SR,1930,1250.5,3424104.50
2008,1417,2698,U,4 yr Undergrad,CUNY COL STATEN ISLAND,PUBLIC,1-CUNY SR,3423,2645.58,6874754.65
2008,1417,2698,U,5 yr Undergrad,CUNY COL STATEN ISLAND,PUBLIC,1-CUNY SR,19,14.25,47789.25
2008,5672,2698,G,Grad,CUNY COL STATEN ISLAND GRAD,PUBLIC,1-CUNY SR,9,5.5,1797.50
2008,5620,4765,G,Grad,CUNY GRAD SCH AND UNIV CENTER,PUBLIC,1-CUNY SR,89,73,29543.00
2008,1420,4765,U,4 yr Undergrad,CUNY GRAD SCH UNDERGRAD PROG,PUBLIC,1-CUNY SR,94,57.71,141052.94
2008,1412,7022,U,4 yr Undergrad,CUNY HERBERT H LEHMAN COLLEGE,PUBLIC,1-CUNY SR,4337,3423.08,10184195.93
2008,1412,7022,U,5 yr Undergrad,CUNY HERBERT H LEHMAN COLLEGE,PUBLIC,1-CUNY SR,147,104.42,361722.00
2008,5271,7022,G,Grad,CUNY HERBERT H LEHMAN GRAD,PUBLIC,1-CUNY SR,74,59,17124.50
2008,1401,8611,U,2 yr Undergrad,CUNY HOSTOS CC,PUBLIC,2-CUNY CC,2306,1519.63,3570409.26
2008,1413,2689,U,4 yr Undergrad,CUNY HUNTER COLLEGE,PUBLIC,1-CUNY SR,5839,4961.38,13681060.37
2008,1413,2689,U,5 yr Undergrad,CUNY HUNTER COLLEGE,PUBLIC,1-CUNY SR,94,71.88,250489.25
2008,5270,2689,G,Grad,CUNY HUNTER COLLEGE GRAD,PUBLIC,1-CUNY SR,160,118,43129.25
2008,1414,2693,U,2 yr Undergrad,CUNY JOHN JAY COLLEGE,PUBLIC,1-CUNY SR,1581,1161.42,3451335.50
2008,1414,2693,U,4 yr Undergrad,CUNY JOHN JAY COLLEGE,PUBLIC,1-CUNY SR,5336,4398.79,12599092.91
2008,1414,2693,U,5 yr Undergrad,CUNY JOHN JAY COLLEGE,PUBLIC,1-CUNY SR,113,77.5,260164.50
2008,5216,2693,G,Grad,CUNY JOHN JAY COLLEGE GRAD,PUBLIC,1-CUNY SR,59,41.5,13756.00
2008,1402,2694,U,2 yr Undergrad,CUNY KINGSBOROUGH CC,PUBLIC,2-CUNY CC,6217,4460.83,9408811.69
2008,1403,10051,U,2 yr Undergrad,CUNY LAGUARDIA CC,PUBLIC,2-CUNY CC,4925,3329.88,7360328.33
2008,1403,10051,U,5 yr Undergrad,CUNY LAGUARDIA CC,PUBLIC,2-CUNY CC,1,0.5,1350.00
2008,1404,2691,U,2 yr Undergrad,CUNY MANHATTAN CC,PUBLIC,2-CUNY CC,8965,6130.21,13243156.32
2008,1404,2691,U,4 yr Undergrad,CUNY MANHATTAN CC,PUBLIC,2-CUNY CC,1,0.5,250.00
2008,1415,10097,U,2 yr Undergrad,CUNY MEDGER EVERS COLLEGE,PUBLIC,1-CUNY SR,1291,832.17,2622729.76
2008,1415,10097,U,4 yr Undergrad,CUNY MEDGER EVERS COLLEGE,PUBLIC,1-CUNY SR,1686,1230.71,3848462.11
2008,1415,10097,U,5 yr Undergrad,CUNY MEDGER EVERS COLLEGE,PUBLIC,1-CUNY SR,29,18.92,64962.63
2008,1405,2696,U,2 yr Undergrad,CUNY NYC COLLEGE OF TECHNOLOGY,PUBLIC,1-CUNY SR,4114,2802.29,8421078.91
2008,1405,2696,U,4 yr Undergrad,CUNY NYC COLLEGE OF TECHNOLOGY,PUBLIC,1-CUNY SR,2336,1683.46,5400787.40
2008,1405,2696,U,5 yr Undergrad,CUNY NYC COLLEGE OF TECHNOLOGY,PUBLIC,1-CUNY SR,36,22.79,76581.00
2008,1416,2690,U,4 yr Undergrad,CUNY QUEENS COLLEGE,PUBLIC,1-CUNY SR,5780,4760.29,13258524.43
2008,1416,2690,U,5 yr Undergrad,CUNY QUEENS COLLEGE,PUBLIC,1-CUNY SR,105,73.5,263146.20
2008,5395,2690,G,Grad,CUNY QUEENS COLLEGE GRAD,PUBLIC,1-CUNY SR,96,69.5,26223.50
2008,5396,2690,G,Grad,CUNY QUEENS COLLEGE LAW SCHOOL,PUBLIC,1-CUNY SR,29,24.75,8860.00
2008,1407,2697,U,2 yr Undergrad,CUNY QUEENSBOROUGH CC,PUBLIC,2-CUNY CC,4386,3063.75,6340498.20
2008,1407,2697,U,4 yr Undergrad,CUNY QUEENSBOROUGH CC,PUBLIC,2-CUNY CC,1,0.33,904.50
2008,1418,4759,U,4 yr Undergrad,CUNY YORK COLLEGE,PUBLIC,1-CUNY SR,3139,2488.63,7407273.96
2008,1418,4759,U,5 yr Undergrad,CUNY YORK COLLEGE,PUBLIC,1-CUNY SR,53,37.75,130745.50
2008,5418,4759,G,Grad,CUNY YORK COLLEGE GRAD,PUBLIC,1-CUNY SR,10,7,2893.50
2008,195,2712,U,4 yr Undergrad,D'YOUVILLE UNIVERSITY - 4YR UG,PRIVATE,5-INDEPENDENT,716,620.67,1503590.32
2008,195,2712,U,5 yr Undergrad,D'YOUVILLE UNIVERSITY - 4YR UG,PRIVATE,5-INDEPENDENT,22,17.33,65856.75
2008,5720,2712,G,Grad,D'YOUVILLE UNIVERSITY-GRAD,PRIVATE,5-INDEPENDENT,62,50.75,20940.00
2008,670,2808,U,4 yr Undergrad,DAEMEN UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,949,852.63,2057208.74
2008,670,2808,U,5 yr Undergrad,DAEMEN UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,7,4.25,17693.50
2008,5775,2808,G,Grad,DAEMEN UNIVERSITY GRAD,PRIVATE,5-INDEPENDENT,37,32,11760.00
2008,2265,21691,U,2 yr Undergrad,DAVIS COLLEGE,PRIVATE,5-INDEPENDENT,115,99.5,273387.75
2008,2315,10727,U,2 yr Undergrad,DEVRY COLLEGE OF NEW YORK 2YR,PRIVATE,6-BUS. DEGREE,82,59.5,222593.50
2008,2315,10727,U,4 yr Undergrad,DEVRY COLLEGE OF NEW YORK 2YR,PRIVATE,6-BUS. DEGREE,1,0.5,868.00
2008,6315,10727,U,4 yr Undergrad,DEVRY COLLEGEE OF NEW YORK 4YR,PRIVATE,6-BUS. DEGREE,569,482.75,1689297.63
2008,2051,2713,U,4 yr Undergrad,DOMINICAN COLLEGE-WEEKEND 4YR UG,PRIVATE,5-INDEPENDENT,11,6,19271.01
2008,2050,2713,U,4 yr Undergrad,DOMINICAN UNIVERSITY OF NY 4YR UG,PRIVATE,5-INDEPENDENT,511,456,1290778.50
2008,515,22178,U,2 yr Undergrad,DOROTHEA HOPFER SCHOOL OF NURSING,PRIVATE,5-INDEPENDENT,16,9,19921.00
2008,11,2667,U,4 yr Undergrad,DOWLING COLLEGE  4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1071,916.92,2641192.25
2008,11,2667,U,5 yr Undergrad,DOWLING COLLEGE  4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,13,10.5,41801.00
2008,5011,2667,G,Grad,DOWLING COLLEGE GRAD,PRIVATE,5-INDEPENDENT,36,26,7650.00
2008,2053,2864,U,2 yr Undergrad,DUTCHESS COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1696,1337.33,2119983.00
2008,7260,9043,U,2 yr Undergrad,ELMIRA BUSINESS INST,PRIVATE,6-BUS. DEGREE,396,307.75,1137693.25
2008,215,2718,U,4 yr Undergrad,ELMIRA COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,415,381,843942.50
2008,7510,22195,U,2 yr Undergrad,EMPIRE EDUC CORP (MILDRED ELLEY),PRIVATE,6-BUS. DEGREE,539,448.5,1718177.34
2008,913,10286,U,4 yr Undergrad,EMPIRE STATE UNIV (UNDERGRADUATE),PUBLIC,3-SUNY SO,2859,2020.17,5802848.68
2008,5680,10286,G,Grad,EMPIRE STATE UNIVERSITY GRAD,PUBLIC,3-SUNY SO,15,8,3820.00
2008,2065,10684,U,2 yr Undergrad,ERIE COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,6257,4739.75,9244960.06
2008,2065,10684,U,4 yr Undergrad,ERIE COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1,0.5,944.00
2008,2065,10684,U,5 yr Undergrad,ERIE COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,15,9,25545.50
2008,7845,4811,U,2 yr Undergrad,EVEREST INSTITUTE,PRIVATE,6-BUS. DEGREE,1311,895.25,3662682.70
2008,999,2834,U,4 yr Undergrad,EXCELSIOR UNIV - 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,126,75.75,204249.50
2008,5799,2834,G,Grad,EXCELSIOR UNIVERSITY GRAD,PRIVATE,5-INDEPENDENT,2,1,312.50
2008,975,2866,U,4 yr Undergrad,FASHION INST TECH UPPER DIVISION,PUBLIC,4-SUNY CC,742,648.13,1707779.63
2008,975,2866,U,5 yr Undergrad,FASHION INST TECH UPPER DIVISION,PUBLIC,4-SUNY CC,27,21.5,81443.75
2008,2070,2866,U,2 yr Undergrad,FASHION INST TECH-LOWER DIVISION,PUBLIC,4-SUNY CC,1093,964.5,1901341.63
2008,2070,2866,U,5 yr Undergrad,FASHION INST TECH-LOWER DIVISION,PUBLIC,4-SUNY CC,5,2.75,8849.50
2008,5750,2866,G,Grad,FASHION INST TECHNOLOGY-GRAD,PUBLIC,4-SUNY CC,2,1.5,289.00
2008,2256,7532,U,2 yr Undergrad,FINGER LAKES COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,2358,1889.17,3491722.99
2008,2256,7532,U,5 yr Undergrad,FINGER LAKES COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,4,2,5709.00
2008,847,21601,U,2 yr Undergrad,FINGER LAKES HEALTH COLL NURSING,PRIVATE,5-INDEPENDENT,11,6.75,22791.66
2008,2075,12561,U,2 yr Undergrad,FIVE TOWNS COLLEGE 4YR UNDERGRAD,PRIVATE,6-BUS. DEGREE,16,9.5,23346.50
2008,2075,12561,U,4 yr Undergrad,FIVE TOWNS COLLEGE 4YR UNDERGRAD,PRIVATE,6-BUS. DEGREE,565,491.75,1339046.25
2008,2075,12561,U,5 yr Undergrad,FIVE TOWNS COLLEGE 4YR UNDERGRAD,PRIVATE,6-BUS. DEGREE,11,9.25,38395.75
2008,450,2722,U,4 yr Undergrad,FORDHAM LIBERAL STUD MC SEMESTER,PRIVATE,5-INDEPENDENT,4,3.5,6603.00
2008,451,2722,U,4 yr Undergrad,FORDHAM LIBERAL STUDIES TARRYTOWN,PRIVATE,5-INDEPENDENT,50,25.75,84478.72
2008,5042,2722,G,Grad,FORDHAM U GRAD BUS ADMIN,PRIVATE,5-INDEPENDENT,14,8,1811.63
2008,5580,2722,G,Grad,FORDHAM U SCHOOL OF LAW,PRIVATE,5-INDEPENDENT,106,96,43628.50
2008,245,2722,U,4 yr Undergrad,FORDHAM UNIVERSITY,PRIVATE,5-INDEPENDENT,1812,1693.5,5322398.83
2008,245,2722,U,5 yr Undergrad,FORDHAM UNIVERSITY,PRIVATE,5-INDEPENDENT,109,78.75,361013.75
2008,5040,2722,G,Grad,FORDHAM UNIVERSITY - GRADUATE,PRIVATE,5-INDEPENDENT,129,117,35940.50
2008,7903,33283,U,2 yr Undergrad,FRANKLIN CAREER INSTITUTE,PRIVATE,7-BUS. NON-DEG,660,565.67,2590389.88
2008,2240,2867,U,2 yr Undergrad,FULTON MONTGOMERY COMM COLLEGE,PUBLIC,4-SUNY CC,1148,887.79,1751502.67
2008,2240,2867,U,4 yr Undergrad,FULTON MONTGOMERY COMM COLLEGE,PUBLIC,4-SUNY CC,1,,2306.50
2008,2310,34044,U,2 yr Undergrad,GAMLA COLLEGE,PRIVATE,5-INDEPENDENT,333,332,1600684.00
2008,2252,6782,U,2 yr Undergrad,GENESEE COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,2416,1941.92,3820141.52
2008,2252,6782,U,4 yr Undergrad,GENESEE COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1,0.5,1650.00
2008,1631,5176,U,2 yr Undergrad,GLENS FALLS HOSP SCH RAD TEC,PRIVATE,8-OTHER,3,1.08,2575.08
2008,7880,22652,U,2 yr Undergrad,GLOBAL BUSINESS INSTITUTE,PRIVATE,7-BUS. NON-DEG,978,680,2815500.88
2008,7936,25408,U,2 yr Undergrad,GLOBE INST TECH 2YR,PRIVATE,6-BUS. DEGREE,303,234.25,979015.50
2008,6936,25408,U,4 yr Undergrad,GLOBE INSTITUTE OF TECHNOLOGY 4YR,PRIVATE,6-BUS. DEGREE,137,121,482142.00
2008,5600,38813,G,Grad,GRADUATE COLLEGE UNION UNIVERSITY,PRIVATE,5-INDEPENDENT,16,13,4988.92
2008,270,2728,U,4 yr Undergrad,HAMILTON COLLEGE,PRIVATE,5-INDEPENDENT,220,216,543997.50
2008,1668,11527,U,2 yr Undergrad,HARLEM HOSPITAL-RAD TECH,PRIVATE,8-OTHER,17,13.17,32543.34
2008,285,2729,U,4 yr Undergrad,HARTWICK COLLEGE,PRIVATE,5-INDEPENDENT,549,518,1246810.00
2008,287,10153,U,2 yr Undergrad,HELENE FULD SCHOOL REG NURSING,PRIVATE,5-INDEPENDENT,101,60.17,153621.08
2008,2254,4788,U,2 yr Undergrad,HERKIMER COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1908,1539.79,2882822.28
2008,2254,4788,U,4 yr Undergrad,HERKIMER COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1,0.5,1515.00
2008,2083,2735,U,4 yr Undergrad,HILBERT COLLEGE,PRIVATE,5-INDEPENDENT,581,499.25,1305560.00
2008,295,2731,U,4 yr Undergrad,HOBART AND WILLIAM SMITH COLLS 4Y,PRIVATE,5-INDEPENDENT,481,467.5,1162416.00
2008,295,2731,U,5 yr Undergrad,HOBART AND WILLIAM SMITH COLLS 4Y,PRIVATE,5-INDEPENDENT,5,4,19600.00
2008,5095,2731,G,Grad,HOBART AND WILLIAM SMITH COLLS GR,PRIVATE,5-INDEPENDENT,3,3,700.00
2008,300,2732,U,4 yr Undergrad,HOFSTRA UNIV 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,2066,1831.04,5069249.37
2008,300,2732,U,5 yr Undergrad,HOFSTRA UNIV 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,16,11.5,50081.00
2008,5265,2732,G,Grad,HOFSTRA UNIV GRAD,PRIVATE,5-INDEPENDENT,69,46,13964.00
2008,5268,2732,G,Grad,HOFSTRA UNIV GRAD LAW SCHOOL,PRIVATE,5-INDEPENDENT,97,77.25,31728.00
2008,305,2734,U,4 yr Undergrad,HOUGHTON UNIVERSITY,PRIVATE,5-INDEPENDENT,573,531.08,1241002.65
2008,2080,2868,U,2 yr Undergrad,HUDSON VALLEY COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,3851,2958.38,4542513.88
2008,2080,2868,U,5 yr Undergrad,HUDSON VALLEY COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,2,1,2575.00
2008,7440,12107,U,2 yr Undergrad,INST OF DESIGN & CONSTRUCTION,PRIVATE,6-BUS. DEGREE,57,40,162485.50
2008,5642,2737,G,Grad,IONA UNIV GRAD SECONDARY EDUC,PRIVATE,5-INDEPENDENT,5,3.5,1193.00
2008,327,2737,U,4 yr Undergrad,IONA UNIV UNDERGRAD EVENING TRIME,PRIVATE,5-INDEPENDENT,16,11.67,23685.01
2008,325,2737,U,4 yr Undergrad,IONA UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1350,1268.75,3393260.75
2008,325,2737,U,5 yr Undergrad,IONA UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1,1,3808.00
2008,5640,2737,G,Grad,IONA UNIVERSITY GRAD,PRIVATE,5-INDEPENDENT,12,8.67,3294.63
2008,1535,21579,U,2 yr Undergrad,ISABELLA GRAHAM HART SCH PRAC NUR,PRIVATE,8-OTHER,27,26,68167.50
2008,2275,7375,U,2 yr Undergrad,ISLAND DRAFTING & TECHNICAL INST.,PRIVATE,6-BUS. DEGREE,112,108.5,277838.00
2008,330,2739,U,4 yr Undergrad,ITHACA COLLEGE,PRIVATE,5-INDEPENDENT,1416,1347.5,3271790.25
2008,330,2739,U,5 yr Undergrad,ITHACA COLLEGE,PRIVATE,5-INDEPENDENT,7,5.75,20321.50
2008,5780,2739,G,Grad,ITHACA COLLEGE PHYS/OCC THERAPY,PRIVATE,5-INDEPENDENT,10,4.83,1075.00
2008,5275,2739,G,Grad,ITHACA COLLEGE-GRAD,PRIVATE,5-INDEPENDENT,25,19.75,7506.00
2008,7839,7329,U,2 yr Undergrad,ITT TECHNICAL INSTITUTE ALBANY,PRIVATE,6-BUS. DEGREE,115,88.25,283631.75
2008,7833,7329,U,2 yr Undergrad,ITT TECHNICAL INSTITUTE GETZVILLE,PRIVATE,6-BUS. DEGREE,288,216.83,694661.50
2008,7833,7329,U,5 yr Undergrad,ITT TECHNICAL INSTITUTE GETZVILLE,PRIVATE,6-BUS. DEGREE,1,0.5,2309.50
2008,7837,107329,U,2 yr Undergrad,ITT TECHNICAL INSTITUTE LIVERPOOL,PRIVATE,6-BUS. DEGREE,222,161.75,515165.00
2008,7480,8495,U,2 yr Undergrad,JAMESTOWN BUSINESS COLL 2 YR ASSO,PRIVATE,6-BUS. DEGREE,248,189.42,694768.69
2008,7481,8495,U,4 yr Undergrad,JAMESTOWN BUSINESS COLL 4 YR BBA,PRIVATE,5-INDEPENDENT,19,14.83,36940.04
2008,2085,2869,U,2 yr Undergrad,JAMESTOWN COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1930,1522.25,2968767.16
2008,2220,2870,U,2 yr Undergrad,JEFFERSON COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1254,967.42,1812373.09
2008,340,2742,U,4 yr Undergrad,JUILLIARD SCHOOL 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,29,28.5,74523.50
2008,5285,2742,G,Grad,JUILLIARD SCHOOL GRAD,PRIVATE,5-INDEPENDENT,6,6,2350.00
2008,7486,7398,U,2 yr Undergrad,KATHARINE GIBBS SCHOOL NYC,PRIVATE,6-BUS. DEGREE,422,322.17,1286209.32
2008,5915,20754,G,Grad,KELLER GRAD SCHOOL OF MANAGEMENT,PRIVATE,6-BUS. DEGREE,7,4,1441.00
2008,345,2744,U,4 yr Undergrad,KEUKA COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,883,758.08,1780032.73
2008,345,2744,U,5 yr Undergrad,KEUKA COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1,0.5,1597.50
2008,5034,2744,G,Grad,KUEKA COLLEGE GRAD,PRIVATE,5-INDEPENDENT,4,3,225.00
2008,375,2748,U,4 yr Undergrad,LEMOYNE COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1349,1257.17,2864845.58
2008,375,2748,U,5 yr Undergrad,LEMOYNE COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,16,15.25,63437.25
2008,5755,2748,G,Grad,LEMOYNE COLLEGE GRAD,PRIVATE,5-INDEPENDENT,23,19.5,6413.50
2008,2178,7466,U,4 yr Undergrad,LIM COLLEGE,PRIVATE,6-BUS. DEGREE,270,234.25,679009.50
2008,7941,20937,U,2 yr Undergrad,LONG ISLAND BUS INST 2YR TRIMEST,PRIVATE,6-BUS. DEGREE,119,68.67,218324.17
2008,7738,20937,U,2 yr Undergrad,LONG ISLAND BUS INST UG SEMESTER,PRIVATE,6-BUS. DEGREE,1058,862.17,3840508.50
2008,389,21187,U,2 yr Undergrad,LONG ISLAND COL HOSP NURSING,PRIVATE,5-INDEPENDENT,48,32.38,112227.38
2008,1640,5177,U,2 yr Undergrad,LONG ISLAND COL HOSP SCH XRAY TCH,PRIVATE,8-OTHER,11,8.25,19877.62
2008,403,2751,U,2 yr Undergrad,LONG ISLAND UNIV 4 YR UNDERGRAD,PRIVATE,5-INDEPENDENT,2,0.71,2614.41
2008,403,2751,U,4 yr Undergrad,LONG ISLAND UNIV 4 YR UNDERGRAD,PRIVATE,5-INDEPENDENT,4184,3618.42,11525419.44
2008,403,2751,U,5 yr Undergrad,LONG ISLAND UNIV 4 YR UNDERGRAD,PRIVATE,5-INDEPENDENT,126,96.5,404552.50
2008,5403,2751,G,Grad,LONG ISLAND UNIVERSITY-GRAD,PRIVATE,5-INDEPENDENT,286,236.5,81626.50
2008,7977,7401,U,2 yr Undergrad,MANDL SCHOOL,PRIVATE,6-BUS. DEGREE,462,360.83,1489595.48
2008,405,2758,U,4 yr Undergrad,MANHATTAN COLLEGE 4 YR UNDERGRAD,PRIVATE,5-INDEPENDENT,979,918.75,2425491.75
2008,405,2758,U,5 yr Undergrad,MANHATTAN COLLEGE 4 YR UNDERGRAD,PRIVATE,5-INDEPENDENT,27,15.5,72604.50
2008,5435,2758,G,Grad,MANHATTAN COLLEGE GRAD,PRIVATE,5-INDEPENDENT,2,1,312.50
2008,5295,2759,G,Grad,MANHATTAN SCHL MUSIC GRAD,PRIVATE,5-INDEPENDENT,20,18.5,8518.00
2008,7937,31933,U,2 yr Undergrad,MANHATTAN SCHOOL OF COMPUTER TECH,PRIVATE,7-BUS. NON-DEG,159,118,497061.59
2008,410,2759,U,4 yr Undergrad,MANHATTAN SCHOOL OF MUSIC 4 YR UN,PRIVATE,5-INDEPENDENT,28,26,70261.50
2008,420,2760,U,4 yr Undergrad,MANHATTANVILLE COLLEGE 4YR UNDERG,PRIVATE,5-INDEPENDENT,522,495.25,1316634.00
2008,5635,2760,G,Grad,MANHATTANVILLE COLLEGE GRAD,PRIVATE,5-INDEPENDENT,13,6.5,2130.50
2008,2093,2763,U,2 yr Undergrad,MARIA COLL-REGULAR DAY 2YR UG,PRIVATE,5-INDEPENDENT,182,134.04,397099.73
2008,1550,21601,U,2 yr Undergrad,MARION S WHELAN PRAC NURSING TRIM,PRIVATE,8-OTHER,30,21,48139.76
2008,440,2765,U,4 yr Undergrad,MARIST COLLEGE 4 YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1087,1007.75,2346677.00
2008,440,2765,U,5 yr Undergrad,MARIST COLLEGE 4 YR UNDERGRAD,PRIVATE,5-INDEPENDENT,20,11.75,52645.00
2008,5045,2765,G,Grad,MARIST COLLEGE GRAD,PRIVATE,5-INDEPENDENT,9,6.25,2246.00
2008,447,2769,U,4 yr Undergrad,MARYMOUNT MANHATTAN COLLEGE,PRIVATE,5-INDEPENDENT,230,206.25,673505.25
2008,447,2769,U,5 yr Undergrad,MARYMOUNT MANHATTAN COLLEGE,PRIVATE,5-INDEPENDENT,2,1.5,6893.00
2008,505,2777,U,4 yr Undergrad,MEDAILLE UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1033,895.33,2106517.33
2008,5805,2777,G,Grad,MEDAILLE UNIVERSITY GRAD,PRIVATE,5-INDEPENDENT,44,27,8403.00
2008,1642,11677,U,2 yr Undergrad,MEM SLOAN-KETTERING CANCER CTR,PRIVATE,8-OTHER,3,2,1000.00
2008,2300,2772,U,4 yr Undergrad,MERCY COLL ASSOC DEGREE PROGRAM,PRIVATE,5-INDEPENDENT,147,100.75,392206.50
2008,2300,2772,U,5 yr Undergrad,MERCY COLL ASSOC DEGREE PROGRAM,PRIVATE,5-INDEPENDENT,1,0.5,2450.00
2008,2100,2772,U,4 yr Undergrad,MERCY COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,2400,1845.5,6414751.69
2008,2100,2772,U,5 yr Undergrad,MERCY COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,40,23.5,97489.25
2008,5115,2772,G,Grad,MERCY COLLEGE GRAD SEMESTER,PRIVATE,5-INDEPENDENT,100,70.75,24145.50
2008,7964,31814,U,2 yr Undergrad,MERKAZ BNOS,PRIVATE,7-BUS. NON-DEG,228,216.17,1026415.88
